id,host_id,host_response_time,host_response_rate,host_acceptance_rate,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,amenities,price,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,Location
47242908,131599025,within an hour,100%,100%,South Brisbane,-27.47741,153.0155,Entire rental unit,Entire home/apt,6,2 baths,3.0,"[""Fire extinguisher"", ""Microwave"", ""Outdoor furniture"", ""Dishes and silverware"", ""Elevator"", ""Carbon monoxide alarm"", ""Single level home"", ""Hangers"", ""Private patio or balcony"", ""Hair dryer"", ""Central air conditioning"", ""Dishwasher"", ""Free residential garage on premises \u2013 1 space"", ""Shared pool"", ""Oven"", ""Bed linens"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""BBQ grill"", ""Rice maker"", ""Central heating"", ""Smoke alarm"", ""Self check-in"", ""Iron"", ""Extra pillows and blankets"", ""Shower gel"", ""Essentials"", ""Portable fans"", ""Shampoo"", ""Long term stays allowed"", ""Conditioner"", ""Kitchen"", ""Crib"", ""First aid kit"", ""Freezer"", ""55 inch HDTV with Netflix"", ""Hot water"", ""Cooking basics"", ""Stove"", ""Wifi"", ""Private entrance"", ""Backyard"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Lockbox""]",$220.00,297,122,8,2021-02-22,2024-05-05,4.88,4.89,4.84,4.87,4.98,4.94,4.86,7.6,brisbane
47294257,93271399,within an hour,100%,96%,Taringa,-27.49407,152.97548,Entire home,Entire home/apt,8,2 baths,5.0,"[""Fire extinguisher"", ""Private outdoor pool - available all year, open 24 hours, pool toys"", ""Microwave"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Free street parking"", ""Free parking on premises"", ""Hangers"", ""Children\u2019s dinnerware"", ""Private patio or balcony"", ""Hair dryer"", ""Central air conditioning"", ""Dishwasher"", ""Bathtub"", ""Children\u2019s books and toys"", ""Bed linens"", ""Refrigerator"", ""Oven"", ""Breakfast"", ""Hot water kettle"", ""Smoke alarm"", ""Self check-in"", ""City skyline view"", ""Heating"", ""Iron"", ""Extra pillows and blankets"", ""Stainless steel gas stove"", ""Coffee maker"", ""Essentials"", ""Private backyard \u2013 Fully fenced"", ""Shampoo"", ""Free washer \u2013 In building"", ""Long term stays allowed"", ""Free dryer \u2013 In building"", ""Crib"", ""First aid kit"", ""High chair"", ""Kitchen"", ""Hot water"", ""Cooking basics"", ""Game console"", ""Wifi"", ""Private entrance"", ""Room-darkening shades"", ""Pool view"", ""Garden view"", ""Dedicated workspace"", ""TV with standard cable"", ""Pets allowed"", ""Lockbox""]",$329.00,89,21,0,2021-01-05,2024-03-20,4.87,4.88,4.82,4.94,4.94,4.92,4.7,2.19,brisbane
47302558,161210743,within an hour,100%,81%,Eight Mile Plains,-27.59056,153.09224,Entire guest suite,Entire home/apt,2,1 bath,1.0,"[""Microwave"", ""Dishes and silverware"", ""Dining table"", ""Free street parking"", ""Mosquito net"", ""Single level home"", ""Cleaning products"", ""Free parking on premises"", ""Hangers"", ""TV"", ""Hair dryer"", ""Body soap"", ""Electric stove"", ""Children\u2019s books and toys"", ""Bed linens"", ""Refrigerator"", ""Oven"", ""Free washer \u2013 In unit"", ""Patio or balcony"", ""Hot water kettle"", ""Rice maker"", ""Baking sheet"", ""Smoke alarm"", ""Clothing storage: closet, wardrobe, and dresser"", ""Iron"", ""Extra pillows and blankets"", ""Toaster"", ""Books and reading material"", ""Shower gel"", ""Essentials"", ""Portable fans"", ""Shampoo"", ""Long term stays allowed"", ""Conditioner"", ""Kitchen"", ""Hot water"", ""Ceiling fan"", ""Air conditioning"", ""Wifi"", ""Private entrance"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Backyard"", ""Host greets you"", ""Wine glasses""]",$95.00,63,20,1,2021-01-10,2024-04-13,4.73,4.81,4.83,4.9,4.9,4.87,4.76,1.55,brisbane
47395901,3384506,within an hour,100%,97%,Clayfield,-27.41583,153.04851,Entire rental unit,Entire home/apt,3,2 baths,2.0,"[""Microwave"", ""Pack \u2019n play/Travel crib"", ""AC - split type ductless system"", ""Dishes and silverware"", ""Dining table"", ""Outdoor furniture"", ""Mountain view"", ""Cleaning products"", ""Free parking on premises"", ""Hangers"", ""Private patio or balcony"", ""Body soap"", ""Hair dryer"", ""Dishwasher"", ""Bathtub"", ""Oven"", ""Bed linens"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Smoke alarm"", ""Self check-in"", ""Heating"", ""Iron"", ""Toaster"", ""Shower gel"", ""Essentials"", ""Exterior security cameras on property"", ""Shampoo"", ""Long term stays allowed"", ""Conditioner"", ""Kitchen"", ""First aid kit"", ""Freezer"", ""High chair"", ""55 inch HDTV with Netflix"", ""Hot water"", ""Ceiling fan"", ""Cooking basics"", ""Stove"", ""Wifi"", ""Private entrance"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Wine glasses"", ""Lockbox""]",$225.00,41,12,1,2021-02-01,2024-04-23,4.88,4.88,4.88,4.88,4.85,4.85,4.83,1.03,brisbane
47425776,331440566,within an hour,100%,96%,South Brisbane,-27.474201,153.015762,Entire rental unit,Entire home/apt,4,1 bath,2.0,"[""Microwave"", ""Outdoor furniture"", ""Dishes and silverware"", ""Dining table"", ""Elevator"", ""Single level home"", ""Cleaning products"", ""Clothing storage: wardrobe"", ""Hangers"", ""Private patio or balcony"", ""Hair dryer"", ""Body soap"", ""Central air conditioning"", ""Dishwasher"", ""Free residential garage on premises \u2013 1 space"", ""50 inch HDTV with Netflix"", ""Oven"", ""Bed linens"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Board games"", ""BBQ grill"", ""Hot water kettle"", ""Central heating"", ""Smoke alarm"", ""Self check-in"", ""Outdoor dining area"", ""Shared hot tub"", ""Iron"", ""Extra pillows and blankets"", ""Stainless steel gas stove"", ""Toaster"", ""Books and reading material"", ""Shared outdoor pool"", ""Shower gel"", ""Essentials"", ""Shampoo"", ""Conditioner"", ""Kitchen"", ""Freezer"", ""Hot water"", ""Free resort access"", ""Cooking basics"", ""Wifi"", ""Private entrance"", ""Room-darkening shades"", ""Shared gym in building"", ""Free dryer \u2013 In unit"", ""Wine glasses"", ""Lockbox""]",$152.00,310,103,6,2021-01-16,2024-04-29,4.94,4.95,4.92,4.87,4.99,4.94,4.88,7.69,brisbane
47433274,161218980,within an hour,100%,98%,Kangaroo Point,-27.46889,153.03679,Entire rental unit,Entire home/apt,6,2 baths,4.0,"[""Microwave"", ""AC - split type ductless system"", ""Paid crib - available upon request"", ""Dishes and silverware"", ""Dining table"", ""Outdoor furniture"", ""Elevator"", ""Cleaning products"", ""Clothing storage: wardrobe"", ""Free parking on premises"", ""Hangers"", ""Private patio or balcony"", ""Paid parking off premises"", ""Hair dryer"", ""Dishwasher"", ""Bathtub"", ""Oven"", ""Bed linens"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Smoke alarm"", ""Stainless steel electric stove"", ""Cleaning available during stay"", ""Self check-in"", ""Heating"", ""Outdoor dining area"", ""Exercise equipment"", ""Iron"", ""Waterfront"", ""Toaster"", ""Shared BBQ grill: gas"", ""Coffee"", ""Resort view"", ""Shower gel"", ""Essentials"", ""Shampoo"", ""Long term stays allowed"", ""Conditioner"", ""Kitchen"", ""Freezer"", ""Coffee maker: espresso machine"", ""Shared outdoor pool - available all year, open specific hours"", ""Hot water"", ""Ceiling fan"", ""Cooking basics"", ""Shared sauna"", ""58 inch HDTV"", ""Wifi"", ""Private entrance"", ""Drying rack for clothing"", ""Shared gym in building"", ""Free dryer \u2013 In unit"", ""Wine glasses"", ""Lockbox""]",$300.00,45,13,3,2021-02-15,2024-05-02,4.67,4.66,4.39,4.5,4.5,4.86,4.59,1.14,brisbane
47435492,382932111,within an hour,100%,97%,Forest Lake - Ellen Grove,-27.63165,152.96051,Entire home,Entire home/apt,4,1 bath,3.0,"[""Microwave"", ""Outdoor furniture"", ""Dishes and silverware"", ""Dining table"", ""Free street parking"", ""Single level home"", ""Cleaning products"", ""Free parking on premises"", ""Hangers"", ""TV"", ""Private patio or balcony"", ""Hair dryer"", ""Body soap"", ""Bathtub"", ""Oven"", ""Bed linens"", ""Refrigerator"", ""Hot water kettle"", ""Smoke alarm"", ""Self check-in"", ""Heating"", ""Clothing storage"", ""Iron"", ""Toaster"", ""Shower gel"", ""Essentials"", ""Private backyard \u2013 Fully fenced"", ""Free washer \u2013 In building"", ""Free dryer \u2013 In building"", ""Kitchen"", ""Freezer"", ""Sound system"", ""Hot water"", ""Ceiling fan"", ""Cooking basics"", ""Stove"", ""Air conditioning"", ""Wifi"", ""Private entrance"", ""Drying rack for clothing"", ""Wine glasses"", ""Pets allowed"", ""Lockbox""]",$181.00,124,44,3,2021-02-09,2024-05-05,4.9,4.91,4.73,4.94,4.96,4.85,4.89,3.14,brisbane
47455308,88841874,within an hour,100%,91%,Wynnum,-27.44248,153.17646,Entire rental unit,Entire home/apt,4,1 bath,4.0,"[""Fire extinguisher"", ""Sea view"", ""Microwave"", ""Pack \u2019n play/Travel crib"", ""AC - split type ductless system"", ""Dishes and silverware"", ""Dining table"", ""Free street parking"", ""Beach essentials"", ""Cleaning products"", ""Hangers"", ""Park view"", ""Children\u2019s dinnerware"", ""Private patio or balcony"", ""Body soap"", ""Hair dryer"", ""Dishwasher"", ""Free parking garage on premises \u2013 1 space"", ""Electric stove"", ""Oven"", ""Bed linens"", ""Refrigerator"", ""Kayak"", ""Free washer \u2013 In unit"", ""Board games"", ""Hot water kettle"", ""Baking sheet"", ""Smoke alarm"", ""Self check-in"", ""Outlet covers"", ""Iron"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Children\u2019s bikes"", ""Waterfront"", ""Toaster"", ""Coffee"", ""Shower gel"", ""Bay view"", ""Essentials"", ""Shampoo"", ""Portable fans"", ""Conditioner"", ""HDTV"", ""BBQ grill: gas"", ""Kitchen"", ""First aid kit"", ""Freezer"", ""Clothing storage: closet"", ""Crib - always at the listing"", ""Outdoor playground"", ""Heating - split type ductless system"", ""Hot water"", ""Ocean view"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Folding or convertible high chair - always at the listing"", ""Ceiling fan"", ""Cooking basics"", ""Bikes"", ""Beach access \u2013 Beachfront"", ""Room-darkening shades"", ""Wifi \u2013 22 Mbps"", ""Drying rack for clothing"", ""Backyard"", ""Dedicated workspace"", ""Portable heater"", ""Free dryer \u2013 In unit"", ""Wine glasses"", ""Lockbox""]",$286.00,34,11,0,2021-12-23,2024-04-01,4.85,4.85,4.97,4.97,4.91,4.97,4.68,1.17,brisbane
47495076,78924442,within an hour,100%,98%,South Brisbane,-27.47386,153.01474,Entire rental unit,Entire home/apt,2,1 bath,1.0,"[""Microwave"", ""Dishes and silverware"", ""Laundromat nearby"", ""Free parking on premises"", ""Hangers"", ""TV"", ""Hair dryer"", ""Body soap"", ""Dishwasher"", ""Oven"", ""Bed linens"", ""Refrigerator"", ""Pack \u2019n play/Travel crib - available upon request"", ""BBQ grill"", ""Patio or balcony"", ""Smoke alarm"", ""Self check-in"", ""Dryer"", ""Iron"", ""Smoking allowed"", ""Shower gel"", ""Essentials"", ""Shampoo"", ""Gym"", ""Long term stays allowed"", ""Conditioner"", ""Kitchen"", ""Freezer"", ""High chair"", ""Washer"", ""Hot tub"", ""Hot water"", ""Cooking basics"", ""Stove"", ""Air conditioning"", ""Wifi"", ""Private entrance"", ""Dedicated workspace"", ""Pool"", ""Lockbox""]",$139.00,194,52,1,2021-01-16,2024-04-11,4.78,4.8,4.76,4.49,4.87,4.93,4.73,4.81,brisbane
47501227,35345357,within an hour,100%,99%,South Brisbane,-27.47378,153.01716,Entire rental unit,Entire home/apt,4,1 bath,2.0,"[""Microwave"", ""Elevator"", ""Single level home"", ""Free parking on premises"", ""Hangers"", ""TV"", ""Hair dryer"", ""Dishwasher"", ""Oven"", ""Bed linens"", ""Refrigerator"", ""Patio or balcony"", ""Hot water kettle"", ""Smoke alarm"", ""Heating"", ""Dryer"", ""Iron"", ""Extra pillows and blankets"", ""Essentials"", ""Shampoo"", ""Long term stays allowed"", ""Kitchen"", ""First aid kit"", ""Washer"", ""Hot water"", ""Cooking basics"", ""Stove"", ""Air conditioning"", ""Wifi"", ""Pool""]",$124.00,107,42,4,2021-03-30,2024-05-04,4.4,4.55,4.3,4.48,4.85,4.8,4.46,2.82,brisbane
47538701,28251352,within an hour,100%,99%,Yeronga,-27.52526,153.00024,Entire home,Entire home/apt,5,1 bath,3.0,"[""Microwave"", ""AC - split type ductless system"", ""Dishes and silverware"", ""Dining table"", ""Outdoor furniture"", ""Free street parking"", ""Mosquito net"", ""Single level home"", ""Cleaning products"", ""Free parking on premises"", ""Hangers"", ""Private patio or balcony"", ""Hair dryer"", ""Dishwasher"", ""Oven"", ""Bed linens"", ""Refrigerator"", ""Ethernet connection"", ""Hot water kettle"", ""50 inch HDTV with standard cable"", ""Smoke alarm"", ""Self check-in"", ""Outdoor dining area"", ""Iron"", ""Extra pillows and blankets"", ""Toaster"", ""Shower gel"", ""Essentials"", ""Private backyard \u2013 Fully fenced"", ""Shampoo"", ""Free washer \u2013 In building"", ""Kitchen"", ""Freezer"", ""Clothing storage: closet"", ""Hot water"", ""Ceiling fan"", ""Cooking basics"", ""Stove"", ""Wifi"", ""Private entrance"", ""Room-darkening shades"", ""Garden view"", ""Drying rack for clothing"", ""Wine glasses"", ""Lockbox""]",$176.00,65,30,2,2022-04-02,2024-05-05,4.71,4.78,4.78,4.95,4.92,4.63,4.55,2.54,brisbane
47566907,300829390,within an hour,91%,100%,New Farm,-27.46388,153.04462,Entire loft,Entire home/apt,4,1 bath,2.0,"[""Fire extinguisher"", ""Microwave"", ""Dishes and silverware"", ""Dining table"", ""Sound system with aux"", ""Carbon monoxide alarm"", ""Free street parking"", ""Cleaning products"", ""Free parking on premises"", ""Hangers"", ""TV"", ""Hair dryer"", ""Body soap"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""Oven"", ""Bed linens"", ""Record player"", ""Refrigerator"", ""Board games"", ""Ethernet connection"", ""Hot water kettle"", ""Rice maker"", ""Baking sheet"", ""Smoke alarm"", ""Self check-in"", ""Heating"", ""Iron"", ""Extra pillows and blankets"", ""Toaster"", ""Books and reading material"", ""Coffee"", ""Shower gel"", ""Essentials"", ""Portable fans"", ""Shampoo"", ""Free washer \u2013 In building"", ""Coffee maker"", ""Conditioner"", ""Long term stays allowed"", ""Kitchen"", ""Crib"", ""Freezer"", ""Hot water"", ""Cooking basics"", ""Stove"", ""Wifi"", ""Room-darkening shades"", ""Dedicated workspace"", ""Wine glasses"", ""Pets allowed"", ""Lockbox""]",$219.00,240,62,3,2021-04-25,2024-04-21,4.8,4.81,4.75,4.78,4.91,4.89,4.7,6.48,brisbane
47570437,35345357,within an hour,100%,99%,Brisbane City,-27.47294,153.02956,Entire rental unit,Entire home/apt,4,1 bath,2.0,"[""Microwave"", ""Elevator"", ""Dishes and silverware"", ""Single level home"", ""Cleaning products"", ""Hangers"", ""TV"", ""Hair dryer"", ""Dishwasher"", ""Oven"", ""Bed linens"", ""Hot water kettle"", ""Smoke alarm"", ""Heating"", ""Dryer"", ""Iron"", ""Extra pillows and blankets"", ""Toaster"", ""Shower gel"", ""Essentials"", ""Shampoo"", ""Gym"", ""Long term stays allowed"", ""Kitchen"", ""Washer"", ""Hot water"", ""Stove"", ""Air conditioning"", ""Wifi"", ""Dedicated workspace"", ""Pool""]",$134.00,43,0,0,2021-02-13,2022-04-20,4.44,4.63,4.37,4.35,4.67,4.93,4.47,1.09,brisbane
47759290,127414593,within a few hours,100%,70%,Woolloongabba,-27.49036,153.04163,Entire rental unit,Entire home/apt,3,1 bath,1.0,"[""Iron"", ""Cooking basics"", ""Air conditioning"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Free parking on premises"", ""Kitchen"", ""Hangers"", ""Washer"", ""TV"", ""Dryer"", ""Hair dryer""]",$164.00,35,8,0,2021-02-12,2024-04-06,4.2,4.26,4.03,4.37,4.23,4.26,4.09,0.89,brisbane
47817207,106001098,within an hour,100%,100%,Parkinson - Drewvale,-27.63109,153.04431,Private room in townhouse,Private room,1,1.5 shared baths,1.0,"[""Lock on bedroom door"", ""Lake access"", ""Microwave"", ""Dishes and silverware"", ""Dining table"", ""Free street parking"", ""Laundromat nearby"", ""Hangers"", ""TV"", ""Bathtub"", ""Bed linens"", ""Ethernet connection"", ""Hot water kettle"", ""Smoke alarm"", ""Self check-in"", ""Hisense refrigerator"", ""Shower gel"", ""Essentials"", ""Private backyard \u2013 Fully fenced"", ""Liquid body wash body soap"", ""Shampoo"", ""Conditioner"", ""Kitchen"", ""Washer"", ""Hot water"", ""Ceiling fan"", ""Cooking basics"", ""Wifi"", ""Room-darkening shades"", ""Dedicated workspace"", ""Lockbox""]",$60.00,37,9,0,2021-12-30,2024-03-17,5.0,5.0,5.0,5.0,5.0,4.92,5.0,1.29,brisbane
47860074,145003,within an hour,100%,100%,Eagle Farm - Pinkenba,-27.44158,153.07207,Entire rental unit,Entire home/apt,2,1 bath,1.0,"[""Microwave"", ""Outdoor furniture"", ""Dishes and silverware"", ""Elevator"", ""Free street parking"", ""Hammock"", ""Cleaning products"", ""Hangers"", ""Private patio or balcony"", ""Body soap"", ""Hair dryer"", ""Central air conditioning"", ""Dishwasher"", ""Free parking garage on premises \u2013 1 space"", ""Oven"", ""Bed linens"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Ethernet connection"", ""Hot water kettle"", ""Rice maker"", ""Baking sheet"", ""Smoke alarm"", ""Self check-in"", ""City skyline view"", ""Clothing storage"", ""Heating"", ""Fast wifi \u2013 90 Mbps"", ""Shared outdoor pool - available all year, open specific hours, heated, infinity, lap pool, rooftop"", ""Outdoor dining area"", ""Iron"", ""Waterfront"", ""Toaster"", ""Shared BBQ grill: gas"", ""Shower gel"", ""Essentials"", ""Shampoo"", ""Long term stays allowed"", ""Conditioner"", ""Paid street parking off premises"", ""Kitchen"", ""Freezer"", ""Mini fridge"", ""Hot water"", ""Ceiling fan"", ""Cooking basics"", ""Stove"", ""40 inch HDTV with Roku"", ""Room-darkening shades"", ""Pool view"", ""River view"", ""Free dryer \u2013 In unit"", ""Wine glasses"", ""Lockbox"", ""EV charger""]",$132.00,25,13,1,2022-01-03,2024-05-05,4.84,4.79,4.67,4.67,4.92,5.0,4.67,0.87,brisbane
47890660,78924442,within an hour,100%,98%,Fortitude Valley,-27.45721,153.03284,Entire rental unit,Entire home/apt,6,2 baths,3.0,"[""Microwave"", ""Outdoor furniture"", ""Dishes and silverware"", ""Dining table"", ""Free parking on premises"", ""Hangers"", ""TV"", ""Hair dryer"", ""Body soap"", ""Dishwasher"", ""Oven"", ""Bed linens"", ""Refrigerator"", ""Pack \u2019n play/Travel crib - available upon request"", ""BBQ grill"", ""Hot water kettle"", ""Smoke alarm"", ""Self check-in"", ""Heating"", ""Dryer"", ""Iron"", ""Toaster"", ""Shower gel"", ""Essentials"", ""Shampoo"", ""Gym"", ""Long term stays allowed"", ""Conditioner"", ""Kitchen"", ""Freezer"", ""High chair"", ""Washer"", ""Hot tub"", ""Hot water"", ""Cooking basics"", ""Stove"", ""Air conditioning"", ""Wifi"", ""Private entrance"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Wine glasses"", ""Pool"", ""Lockbox""]",$160.00,201,51,2,2021-01-29,2024-04-24,4.75,4.8,4.62,4.6,4.93,4.65,4.68,5.04,brisbane
47892858,78924442,within an hour,100%,98%,Fortitude Valley,-27.46179,153.03399,Entire rental unit,Entire home/apt,4,2 baths,2.0,"[""Free parking on premises"", ""Hangers"", ""TV"", ""Hair dryer"", ""Pack \u2019n play/Travel crib - available upon request"", ""Smoke alarm"", ""Self check-in"", ""Heating"", ""Dryer"", ""Iron"", ""Waterfront"", ""Essentials"", ""Shampoo"", ""Kitchen"", ""Washer"", ""Hot tub"", ""Cooking basics"", ""Air conditioning"", ""Wifi"", ""Private entrance"", ""Pool"", ""Lockbox""]",$175.00,189,46,1,2021-02-07,2024-04-12,4.8,4.86,4.78,4.67,4.87,4.94,4.75,4.77,brisbane
